9781629634371	Watermelons, Nooses, and Straight Razors: Stories from the Jim Crow Museum	David Pilgrim	24.95	Paperback	PM Press
9781629634388	Girl Gangs, Biker Boys, and Real Cool Cats: Pulp Fiction and Youth Culture, 1950 to 1980	Iain McIntyre	29.95	Paperback	PM Press
9781629634449	Setting Sights: Histories and Reflections on Community Armed Self-Defense	Scott Crow	24.95	Paperback	PM Press
9781629634456	Written in Blood: Courage and Corruption in the Appalachian War of Extraction	Michael Kline	19.95	Paperback	PM Press
9781629634487	(H)afrocentric Comics: Volumes 1–4	"Juliana ""Jewels"" Smith"	20	Paperback	PM Press
9781629635033	Black and White: Images from the Archives of Liberation News Service Photographer Howard Epstein, 1968-1974	Howard Epstein	20	Paperback	PM Press
9781629635033	Black and White: Images from the Archives of Liberation News Service Photographer Howard Epstein, 1968-1974	Howard Epstein	20	Paperback	PM Press
9781631493010	The Rest I Will Kill: William Tillman and the Unforgettable Story of How a Free Black Man Refused to Become a Slave	Brian McGinty	15.95	Paperback	Liveright
9781780263908	The Equality Effect	Danny Dorling	16.95	Paperback	New Internationalist
9781780263960	NoNonsense Legalizing Drugs: How to end the war	Steve Rolles	11.95	Paperback	New Internationalist
9781781681640	On The Reproduction Of Capitalism: Ideology And Ideological State Apparatuses	Louis Althusser	29.95	Paperback	Verso
9781784780432	Radical Technologies: The Design of Everyday Life	Adam Greenfield	29.95	Hardcover	Verso
9781784782078	Inequality and the 1%	Danny Dorling	15.95	Paperback	Verso
9781784782269	Marx on Money (Radical Thinkers)	Suzanne De Brunhoff	16.95	Paperback	Verso
9781784782290	Value: The Representation of Labour in Capitalism (Radical Thinkers)	Diane Elson	16.95	Paperback	Verso
9781784786625	Late Victorian Holocausts: El Niño Famines and the Making of the Third World	Mike Davis	19.95	Paperback	Verso
9781784787431	Futurability: The Age of Impotence and the Horizon of Possibility	Francesco Berardi	26.95	Hardcover	Verso
9781786630544	Fanaticism: On the Uses of an Idea	Alberto Toscano	19.95	Paperback	Verso
9781786630681	The Origin of Capitalism: A Longer View	Ellen Meiksins Wood	16.95	Paperback	Verso
9781786631145	The Age of Inequality: Corporate America's War on Working People	Jeremy Gantz	24.95	Paperback	Verso
9781786631909	General Intellects: Twenty-Five Thinkers for the Twenty-First Century	McKenzie Wark	26.95	Paperback	Verso
9781786633682	The H-Word: The Peripeteia of Hegemony	Perry Anderson	26.95	Hardcover	Verso
9781844677139	Did Somebody Say Totalitarianism?: 5 Interventions in the (Mis)Use of a Notion (The Essential Zizek)	Slavoj Zizek	23.95	Paperback	Verso
9781849352642	Worshiping Power: An Anarchist View of Early State Formation	Peter Gelderloos	16	Paperback	AK Press
9781849352703	Rupturing the Dialectic: The Struggle against Work, Money, and Financialization	Harry Cleaver	19.95	Paperback	AK Press
9781849352703	Rupturing the Dialectic: The Struggle against Work, Money, and Financialization	Harry Cleaver	19.95	Paperback	AK Press
9781849352703	Rupturing the Dialectic: The Struggle against Work, Money, and Financialization	Harry Cleaver	19.95	Paperback	AK Press
9781849352703	Rupturing the Dialectic: The Struggle against Work, Money, and Financialization	Harry Cleaver	19.95	Paperback	AK Press
9781849352727	Guerrillas of Desire: Notes on Everyday Resistance and Organizing to Make a Revolution Possible	Kevin Van Meter	18.95	Paperback	AK Press
9781849352727	Guerrillas of Desire: Notes on Everyday Resistance and Organizing to Make a Revolution Possible	Kevin Van Meter	18.95	Paperback	AK Press
9781849352789	Why Don't the Poor Rise Up?: Organizing the Twenty-First Century Resistance	'Ajamu Nangwaya’, ‘Michael Truscello’	18.95	Paperback	AK Press
9781849352789	Why Don't the Poor Rise Up?: Organizing the Twenty-First Century Resistance	'Ajamu Nangwaya’, ‘Michael Truscello’	18.95	Paperback	AK Press
9781849352888	Joyful Militancy: Building Thriving Resistance in Toxic Times (Anarchist Interventions)	'Carla Bergman', 'Nick Montgomery'	16	Paperback	AK Press
9781849352888	Joyful Militancy: Building Thriving Resistance in Toxic Times (Anarchist Interventions)	'Carla Bergman', 'Nick Montgomery'	16	Paperback	AK Press
9781849352888	Joyful Militancy: Building Thriving Resistance in Toxic Times (Anarchist Interventions)	'Carla Bergman', 'Nick Montgomery'	16	Paperback	AK Press
9781849352888	Joyful Militancy: Building Thriving Resistance in Toxic Times (Anarchist Interventions)	'Carla Bergman', 'Nick Montgomery'	16	Paperback	AK Press
9781849352901	Between the Bullet and the Lie: Essays on Orwell	Kristian Williams	17.95	Paperback	AK Press
9781849352901	Between the Bullet and the Lie: Essays on Orwell	Kristian Williams	17.95	Paperback	AK Press
9781849352901	Between the Bullet and the Lie: Essays on Orwell	Kristian Williams	17.95	Paperback	AK Press
9781873605165	News of the Spanish Revolution (Anarchist Sources)	Charlatan Stew	6	Pamphlet	Kate Sharpley Library
9781894946629	Escaping the Prism… Fade to Black: Poetry and Essays	Jalil Muntaqim	20	Paperback	Kersplebedeb
9781894946629	Escaping the Prism… Fade to Black: Poetry and Essays	Jalil Muntaqim	20	Paperback	Kersplebedeb
9781904456636	The No-Nonsense Guide to International Development (No-Nonsense Guides)	Maggie Black	13.95	Paperback	New Internationalist
9781934633106	How They See Us: Meditations on America	James Atlas	14	Paperback	Atlas
9781935633228	Sempre Susan: A Memoir of Susan Sontag	Sigrid Nunez	20	Hardcover	Atlas
9781935633228	Sempre Susan: A Memoir of Susan Sontag	Sigrid Nunez	20	Hardcover	Atlas
9781935633228	Sempre Susan: A Memoir of Susan Sontag	Sigrid Nunez	20	Hardcover	Atlas
9781942173021	Wages for Students/Sueldo Para Estudiantes/Des Salaires Pour Les Etudiants (English, French and Spanish Edition)	Wages for Students	13.95	Paperback	Common Notions
9781942173045	We Want Freedom	Mumia Abu-Jamal	20	Paperback	Common Notions
9781945509063	Be Your Own Backing Band: Comics About Music by Liz Prince	Liz Prince	10	Paperback	Silver Sprocket
9781976115165	Boneless Skinless v.2: an organ of the arts (Volume 2)	Levi Bentley	8	Paperback	CreateSpace Independent Publishing Platform
9781988139005	Queer & Trans Artists of Color Vol 2 (Volume 2)	Nia King	23	Paperback	Biyuti Publishing
9780006548072	The Temptation of Jack Orkney: Collected Stories, Vol. 2 (Flamingo Modern Classics)	Doris Lessing	17.75	Paperback	Flamingo
9780006548072	The Temptation of Jack Orkney: Collected Stories, Vol. 2 (Flamingo Modern Classics)	Doris Lessing	17.75	Paperback	Flamingo
9780006548072	The Temptation of Jack Orkney: Collected Stories, Vol. 2 (Flamingo Modern Classics)	Doris Lessing	17.75	Paperback	Flamingo
9780007198757	Eleanor Rigby	Douglas Coupland	5	Paperback	HarperPerennial
9780007198757	Eleanor Rigby	Douglas Coupland	5	Paperback	HarperPerennial
9780007198757	Eleanor Rigby	Douglas Coupland	5	Paperback	HarperPerennial
9780060589462	Zen and the Art of Motorcycle Maintenance: An Inquiry into Values	Robert Pirsig	7.99	Mass Market Paperback	HarperTorch
9780062092892	Liar, Temptress, Soldier, Spy: Four Women Undercover in the Civil War	Karen Abbott	27.99	Hardcover	Harper
9780062322586	The State of Affairs: Rethinking Infidelity	Esther Perel	26.99	Hardcover	Harper
9780062362599	Hunger: A Memoir of (My) Body	Roxane Gay	25.99	Hardcover	Harper
9780062364685	Queen of Bebop: The Musical Lives of Sarah Vaughan	Elaine Hayes	27.99	Hardcover	Ecco
9780062383273	The Book of Joan: A Novel	Lidia Yuknavitch	26.99	Hardcover	Harper
9780062445056	The 420 Gourmet: The Elevated Art of Cannabis Cuisine	JeffThe420Chef	29.99	Hardcover	Harper Wave
9780062452986	The Spider Network: The Wild Story of a Math Genius, a Gang of Backstabbing Bankers, and One of the Greatest Scams in Financial History	David Enrich	29.99	Hardcover	Custom House
9780062455789	A Hundred Billion Trillion Stars	Seth Fishman	17.99	Hardcover	Greenwillow Books
9780062474315	Queer, There, and Everywhere: 23 People Who Changed the World	Sarah Prager	17.99	Hardcover	HarperCollins
9780062563811	Tropic of Kansas: A Novel	Christopher Brown	15.99	Paperback	Harper Voyager
9780062657602	On a Magical Do-Nothing Day	Beatrice Alemagna	17.99	Hardcover	HarperCollins
9780062666918	F*cked: Being Sexually Explorative and Self-Confident in a World That's Screwed	'Krystyna Hutchinson', 'Corinne Fisher'	26.99	Hardcover	HarperOne
9780062695697	Bad Feminist: Essays	Roxane Gay	10	Paperback	Harper Perennial
9780062797223	Drawing Blood	Molly Crabapple	17.99	Hardcover	Harper
9780142002681	Dig Safe (Penguin Poets)	Stuart Dischell	16	Paperback	Penguin Books
9780142002681	Dig Safe (Penguin Poets)	Stuart Dischell	16	Paperback	Penguin Books
9780142417331	Lena	Jacqueline Woodson	7.99	Paperback	Puffin Books
9780142417331	Lena	Jacqueline Woodson	7.99	Paperback	Puffin Books
9780142417331	Lena	Jacqueline Woodson	7.99	Paperback	Puffin Books
9780143107903	Moody Bitches: The Truth About the Drugs You're Taking, the Sleep You're Missing, the Sex You're Not Having, and What's Really Making You Crazy	Julie Holland	17	Paperback	Penguin Books
9780143110446	Urban Forests: A Natural History of Trees and People in the American Cityscape	Jill Jonnes	18	Paperback	Penguin Books
9780147515827	Brown Girl Dreaming	Jacqueline Woodson	10.99	Paperback	Puffin Books
9780156340403	The Futurological Congress: From the Memoirs of Ijon Tichy	Stanislaw Lem	12	Paperback	Mariner Books
9780190677961	Assembly (Heretical Thought)	'Michael Hardt', 'Antonio Negri'	27.95	Hardcover	Oxford University Press
9780190691486	Marx, Capital, and the Madness of Economic Reason	David Harvey	24.95	Hardcover	Oxford University Press
9780195073072	Listening to Silences: New Essays in Feminist Criticism	‘Elaine Hedges’,‘Shelley Fisher Fishkin’	5	Paperback	Oxford University Press
9780195073072	Listening to Silences: New Essays in Feminist Criticism	‘Elaine Hedges’,‘Shelley Fisher Fishkin’	5	Paperback	Oxford University Press
9780231163194	Voices of the Arab Spring: Personal Stories from the Arab Revolutions	Asaad Al-Saleh	24.95	Paperback	Columbia University Press
9780231177863	The Madhouse Effect: How Climate Change Denial Is Threatening Our Planet, Destroying Our Politics, and Driving Us Crazy	'Michael Mann', 'Tom Toles'	24.95	Hardcover	Columbia University Press
9780252080463	Beer and Revolution: The German Anarchist Movement in New York City, 1880-1914	Tom Goyens	28	Paperback	University of Illinois Press
9780252082542	Radical Gotham: Anarchism in New York City from Schwab's Saloon to Occupy Wall Street	Tom Goyens	28	Paperback	University of Illinois Press
9780252082542	Radical Gotham: Anarchism in New York City from Schwab's Saloon to Occupy Wall Street	Tom Goyens	28	Paperback	University of Illinois Press
9780252082542	Radical Gotham: Anarchism in New York City from Schwab's Saloon to Occupy Wall Street	Tom Goyens	28	Paperback	University of Illinois Press
9780253210876	Reinventing the Sexes: The Biomedical Construction of Femininity and Masculinity (Race, Gender, & Scie)	'Marianne Van Den Wijngaard', 'Marianne Van Den Wijngaard'	14.95	Paperback	Indiana University Press
9780253210876	Reinventing the Sexes: The Biomedical Construction of Femininity and Masculinity (Race, Gender, & Scie)	'Marianne Van Den Wijngaard', 'Marianne Van Den Wijngaard'	14.95	Paperback	Indiana University Press
9780262036160	The Vanishing Middle Class: Prejudice and Power in a Dual Economy (MIT Press)	Peter Temin	26.95	Hardcover	The MIT Press
9780262533331	On Hitler's Mein Kampf: The Poetics of National Socialism (Untimely Meditations)	Albrecht Koschorke	13.95	Paperback	The MIT Press
9780262533355	Communism for Kids	Bini Adamczak	12.95	Paperback	The MIT Press
9780262533355	Communism for Kids	Bini Adamczak	12.95	Paperback	The MIT Press
9780299206741	The Letters of Mina Harker (Library of American Fiction)	Dodie Bellamy	19.95	Paperback	University of Wisconsin Press
9780307742513	The New Hate: A History of Fear and Loathing on the Populist Right	Arthur Goldwag	17	Paperback	Vintage
9780307745439	How to Survive a Plague: The Story of How Activists and Scientists Tamed AIDS	David France	18.95	Paperback	Vintage
9780312318710	Watch Your F*cking Language: How to swear effectively, explained in explicit detail and enhanced by numerous examples taken from everyday life	Sterling Johnson	10.99	Paperback	St. Martin's Griffin
9780312862114	Worlds of Exile and Illusion: Three Complete Novels of the Hainish Series in One Volume--Rocannon's World; Planet of Exile; City of Illusions	Ursula K. Le Guin	18.99	Paperback	Orb Books
9780316056878	Bossypants	Tina Fey	16	Paperback	Back Bay Books
9780316071987	Transition	Iain M. Banks	25.99	Hardcover	Orbit
9780316262347	New York 2140	Kim Stanley Robinson	28	Hardcover	Orbit
9780316276962	Country Wisdom & Know-How: Everything You Need to Know to Live Off the Land	From the Editors of Storey Publishing	19.99	Paperback	Black Dog & Leventhal
9780316347846	Born Both: An Intersex Life	Hida Viloria	27	Hardcover	Hachette Books
9780316395786	A Generation of Sociopaths: How the Baby Boomers Betrayed America	Bruce Cannon Gibney	27	Hardcover	Hachette Books
9780316482943	Julius Knipl, Real Estate Photographer: Stories (Library)	Ben Katchor	17.99	Paperback	Little, Brown and Company
9780316482943	Julius Knipl, Real Estate Photographer: Stories (Library)	Ben Katchor	17.99	Paperback	Little, Brown and Company
9780316735490	Leaving Mother Lake: A Girlhood at the Edge of the World	'Yang Erche Namu', 'Christine Mathieu'	16	Paperback	Back Bay Books
9780374165826	A Grace Paley Reader: Stories, Essays, and Poetry	Grace Paley	27	Hardcover	Farrar, Straus and Giroux
9780375701894	Tell Me How Long the Train's Been Gone	James Baldwin	16.95	Paperback	Vintage
9780385520621	The Great Derangement: A Terrifying True Story of War, Politics, and Religion	Matt Taibbi	17	Paperback	Spiegel & Grau
9780385534246	Killers of the Flower Moon: The Osage Murders and the Birth of the FBI	David Grann	28.95	Hardcover	Doubleday
9780385541459	Lilli de Jong: A Novel	Janet Benton	26.95	Hardcover	Nan A. Talese
9780393346008	The Dream of a Common Language: Poems 1974-1977	Adrienne Rich	15.95	Paperback	W. W. Norton & Company
9780393346008	The Dream of a Common Language: Poems 1974-1977	Adrienne Rich	15.95	Paperback	W. W. Norton & Company
9780393353662	Are We Smart Enough to Know How Smart Animals Are?	Frans de Waal	16.95	Paperback	W. W. Norton & Company
9780393353860	The Cabaret of Plants: Forty Thousand Years of Plant Life and the Human Imagination	Richard Mabey	17.95	Paperback	W. W. Norton & Company
9780393354256	The Zookeeper's Wife: A War Story (Movie Tie-in)  (Movie Tie-in Editions)	Diane Ackerman	15.95	Paperback	W. W. Norton & Company
9780399536892	Finish This Book	Keri Smith	16	Paperback	Penguin Books
9780399579660	The Ethical Slut, Third Edition: A Practical Guide to Polyamory, Open Relationships, and Other Freedoms in Sex and Love	'Janet W. Hardy', 'Dossie Easton'	18.99	Paperback	Ten Speed Press
9780399579660	The Ethical Slut, Third Edition: A Practical Guide to Polyamory, Open Relationships, and Other Freedoms in Sex and Love	'Janet W. Hardy', 'Dossie Easton'	18.99	Paperback	Ten Speed Press
9780399579660	The Ethical Slut, Third Edition: A Practical Guide to Polyamory, Open Relationships, and Other Freedoms in Sex and Love	'Janet W. Hardy', 'Dossie Easton'	18.99	Paperback	Ten Speed Press
9780399590566	We Were Eight Years in Power: An American Tragedy	Ta-Nehisi Coates	28	Hardcover	One World
9780399590566	We Were Eight Years in Power: An American Tragedy	Ta-Nehisi Coates	28	Hardcover	One World
9780415931533	Feminist Theory Reader: Local and Global Perspectives	‘Carole McCann’, ‘Seung-kyung Kim’	61.95	Paperback	Routledge
9780446504133	NurtureShock: New Thinking About Children	'Po Bronson', 'Ashley Merryman'	16	Paperback	Twelve
9780520271470	Ishi in Two Worlds, 50th Anniversary Edition: A Biography of the Last Wild Indian in North America	Theodora Kroeber	23.95	Paperback	University of California Press
9780525435006	The Handmaid's Tale (Movie Tie-in)	Margaret Atwood	15.95	Paperback	Anchor
9780544648944	You Play the Girl: On Playboy Bunnies, Stepford Wives, Train Wrecks, & Other Mixed Messages	Carina Chocano	16.95	Paperback	Mariner Books
9780544947108	The Other Slavery: The Uncovered Story of Indian Enslavement in America	Andrés Reséndez	15.99	Paperback	Mariner Books
9780545104753	Destroy All Cars	Blake Nelson	9.99	Paperback	Scholastic Paperbacks
9780547844183	Feeding on Dreams: Confessions of an Unrepentant Exile	Ariel Dorfman	14.95	Paperback	Mariner Books
9780547844183	Feeding on Dreams: Confessions of an Unrepentant Exile	Ariel Dorfman	14.95	Paperback	Mariner Books
9780553344028	Lifetimes: The Beautiful Way to Explain Death to Children	'Bryan Mellonie', 'Robert Ingpen'	15	Paperback	Bantam
9780553386738	Women's Bodies, Women's Wisdom (Revised Edition): Creating Physical and Emotional Health and Healing	Christiane Northrup M.D.	24	Paperback	Bantam
9780553447255	Makers and Takers: How Wall Street Destroyed Main Street	Rana Foroohar	17	Paperback	Crown Business
9780618555987	The Dynamite Club: How a Bombing in Fin-de-Siècle Paris Ignited the Age of Modern Terror	John Merriman	26	Hardcover	Houghton Mifflin Harcourt
9780670022519	The Ragged Edge of the World: Encounters at the Frontier Where Modernity, Wildlands, and Indigenous Peoples Me et	Eugene Linden	26.95	Hardcover	Viking
9780670022519	The Ragged Edge of the World: Encounters at the Frontier Where Modernity, Wildlands, and Indigenous Peoples Me et	Eugene Linden	26.95	Hardcover	Viking
9780691047898	Sacco and Vanzetti: The Anarchist Background	Paul Avrich	47.5	Hardcover	Princeton University Press
9780691172422	Hitler's American Model: The United States and the Making of Nazi Race Law	James Q. Whitman	24.95	Hardcover	Princeton University Press
9780738218991	Veganomicon, 10th Anniversary Edition: The Ultimate Vegan Cookbook	'Isa Chandra Moskowitz', 'Terry Hope Romero'	35	Hardcover	Da Capo Lifelong Books
9780738218991	Veganomicon, 10th Anniversary Edition: The Ultimate Vegan Cookbook	'Isa Chandra Moskowitz', 'Terry Hope Romero'	35	Hardcover	Da Capo Lifelong Books
9780739192849	Friendship in an Age of Economics: Resisting the Forces of Neoliberalism	Todd May	41.99	Paperback	Lexington Books
9780743284462	American Fascists: The Christian Right and the War on America	Chris Hedges	16	Paperback	Free Press
9780747563891	Where You're At: Notes from the Frontline of a Hip Hop Planet	Patrick Neate	5	Paperback	Bloomsbury Publishing PLC
9780752476865	Berlin Ghetto: Herbert Baum and the Anti-Fascist Resistance	Eric Brothers	29.95	Hardcover	The History Press
9780761193111	Every Body Yoga: Let Go of Fear, Get On the Mat, Love Your Body.	Jessamyn Stanley	16.95	Paperback	Workman Publishing Company
9780765393111	Binti: Home	Nnedi Okorafor	14.99	Paperback	Tor.com
9780765397362	The Lamb Will Slaughter the Lion (Danielle Cain)	Margaret Killjoy	14.99	Paperback	Tor.com
9780786719105	Paradise: A History of the Idea that Rules the World	Kevin Rushby	15.95	Paperback	Basic Books
9780801473579	Telling Stories Out of Court: Narratives about Women and Workplace Discrimination	‘Ruth O'Brien’, ‘Liza Featherstone’	22.5	Paperback	ILR Press
9780801473579	Telling Stories Out of Court: Narratives about Women and Workplace Discrimination	‘Ruth O'Brien’, ‘Liza Featherstone’	22.5	Paperback	ILR Press
9780801473579	Telling Stories Out of Court: Narratives about Women and Workplace Discrimination	‘Ruth O'Brien’, ‘Liza Featherstone’	22.5	Paperback	ILR Press
9780801484698	Social Justice Feminists in the United States and Germany: A Dialogue in Documents, 1885-1933	‘Kathryn Kish Sklar’, ‘Susan Strasser’	40.95	Paperback	Cornell University Press
9780802126207	The Accusation: Forbidden Stories from Inside North Korea	Bandi	25	Hardcover	Grove Press
9780802142153	Zappa: A Biography	Barry Miles	16	Paperback	Grove Press
9780803731936	Baby Signs: A Baby-Sized Introduction to Speaking with Sign Language	Joy Allen	6.99	Board book	Dial Books
9780806512440	Repeal of the Blues	Alan Pomerance	10.95	Paperback	Citadel
9780806512440	Repeal of the Blues	Alan Pomerance	10.95	Paperback	Citadel
9780807023815	Daring Democracy: Igniting Power, Meaning, and Connection for the America We Want	'Frances Moore Lappe', 'Adam Eichen'	15	Paperback	Beacon Press
9780807023815	Daring Democracy: Igniting Power, Meaning, and Connection for the America We Want	'Frances Moore Lappe', 'Adam Eichen'	15	Paperback	Beacon Press
9780807071700	Inferior: How Science Got Women Wrong-and the New Research That's Rewriting the Story	Angela Saini	25.95	Hardcover	Beacon Press
9780807088982	Invisible No More: Police Violence Against Black Women and Women of Color	Andrea Ritchie	21	Paperback	Beacon Press
9780807094266	Refinery Town: Big Oil, Big Money, and the Remaking of an American City	Steve Early	27.95	Hardcover	Beacon Press
9780812970166	I Am an Emotional Creature: The Secret Life of Girls Around the World	Eve Ensler	15	Paperback	Villard
9780812974447	The Lucifer Effect: Understanding How Good People Turn Evil	Philip Zimbardo	18	Paperback	Random House Trade Paperbacks
9780812983265	Witness to the Revolution: Radicals, Resisters, Vets, Hippies, and the Year America Lost Its Mind and Found Its Soul	Clara Bingham	22	Paperback	Random House Trade Paperbacks
9780813529967	Aftershocks of the New: Feminism and Film History	Patrice Petro	31.95	Paperback	Rutgers University Press
9780813531014	Born to Belonging: Writings on Spirit and Justice	Mab Segrest	34.95	Paperback	Rutgers University Press
9780814328941	Diana of the Crossways: A Novel	George Meredith	22.95	Paperback	Wayne State University Press
9780814328941	Diana of the Crossways: A Novel	George Meredith	22.95	Paperback	Wayne State University Press
9780814328941	Diana of the Crossways: A Novel	George Meredith	22.95	Paperback	Wayne State University Press
9780822334132	Dark Designs and Visual Culture	Michele Wallace	27.95	Paperback	Duke University Press Books
9780822363255	Beyond Civil Society: Activism, Participation, and Protest in Latin America	‘Sonia E. Alvarez’, ‘Jeffrey W. Rubin’	28.95	Paperback	Duke University Press Books
9780822363651	Critically Sovereign: Indigenous Gender, Sexuality, and Feminist Studies	Joanne Barker	25.95	Paperback	Duke University Press Books
9780822369769	Counter-History of the Present: Untimely Interrogations into Globalization, Technology, Democracy	Gabriel Rockhill	22.95	Paperback	Duke University Press Books
9780824867225	Ghost in the Tamarind: A Novel	S. Shankar	24.99	Paperback	University of Hawaii Press
9780826320940	Capirotada: A Nogales Memoir	Alberto Alvaro Ríos	19.95	Paperback	University of New Mexico Press
9780833578471	Rainbow Crow (Turtleback School & Library Binding Edition)	Nancy Van Laan	18.4	School & Library Binding	Turtleback Books
9780865718128	The Food Forest Handbook: Design and Manage a Home-Scale Perennial Polyculture Garden	'Michelle Czolba', 'Darrell Frey'	39.95	Paperback	New Society Publishers
9780865718258	i-Minds: How Cell Phones, Computers, Gaming, and Social Media are Changing our Brains, our Behavior, and the Evolution of our Species	Mari Swingle	19.95	Paperback	New Society Publishers
9780865718302	Spit that Out!: The Overly Informed Parent’s Guide to Raising Healthy Kids in the Age of Environmental Guilt	Paige Wolf	16.95	Paperback	New Society Publishers
9780865718463	Homegrown & Handmade: A Practical Guide to More Self-reliant Living	Deborah Niemann	29.99	Paperback	New Society Publishers
9780865718517	The Secret Life of Your Microbiome: Why Nature and Biodiversity are Essential to Health and Happiness	'Susan L. Prescott', 'Alan C. Logan'	24.99	Paperback	New Society Publishers
9780865718531	Being the Change: Live Well and Spark a Climate Revolution	Peter Kalmus	21.99	Paperback	New Society Publishers
9780865718555	A New Garden Ethic: Cultivating Defiant Compassion for an Uncertain Future	Benjamin Vogt	18.99	Paperback	New Society Publishers
9780865718661	The Retro Future: Looking to the Past to Reinvent the Future	John Michael Greer	19.99	Paperback	New Society Publishers
9780867196603	Revolutionary Letters	Diane di Prima	14.95	Paperback	Last Gasp
9780867196603	Revolutionary Letters	Diane di Prima	14.95	Paperback	Last Gasp
9780867196603	Revolutionary Letters	Diane di Prima	14.95	Paperback	Last Gasp
9780867198218	The Outlaw Bible of American Art	Alan Kaufman	39.95	Hardcover	Last Gasp
9780872867079	The Earth Wants YOU	Reverend Billy Talen	13.95	Paperback	City Lights Publishers
9780872867154	Storming the Wall: Climate Change, Migration, and Homeland Security (City Lights Open Media)	Todd Miller	16.95	Paperback	City Lights Publishers
9780872867307	Whistleblower at the CIA: An Insider’s Account of the Politics of Intelligence	Melvin  A. Goodman	19.95	Paperback	City Lights Publishers
9780872867383	Have Black Lives Ever Mattered? (City Lights Open Media)	Mumia Abu-Jamal	15.95	Paperback	City Lights Publishers
9780872867383	Have Black Lives Ever Mattered? (City Lights Open Media)	Mumia Abu-Jamal	15.95	Paperback	City Lights Publishers
9780872867383	Have Black Lives Ever Mattered? (City Lights Open Media)	Mumia Abu-Jamal	15.95	Paperback	City Lights Publishers
9780872867383	Have Black Lives Ever Mattered? (City Lights Open Media)	Mumia Abu-Jamal	15.95	Paperback	City Lights Publishers
9780872867451	Heaven Is All Goodbyes: Pocket Poets No. 61 (City Lights Pocket Poets Series)	Tongo Eisen-Martin	15.95	Paperback	City Lights Publishers
9780873518611	Everything You Wanted to Know About Indians But Were Afraid to Ask	Anton Treuer	17.95	Paperback	Borealis Books
9780876857441	Emerald Ice: Selected Poems 1962-1987	Diane Wakoski	18.95	Paperback	Black Sparrow Press
9780876857441	Emerald Ice: Selected Poems 1962-1987	Diane Wakoski	18.95	Paperback	Black Sparrow Press
9780876857441	Emerald Ice: Selected Poems 1962-1987	Diane Wakoski	18.95	Paperback	Black Sparrow Press
9780878058952	Ash of Stars: On the Writing of Samuel R. Delany	James Sallis	22	Paperback	University Press of Mississippi
9780878058952	Ash of Stars: On the Writing of Samuel R. Delany	James Sallis	22	Paperback	University Press of Mississippi
9780888996701	The Honey Jar	Rigoberta Menchú	18.95	Hardcover	Groundwood Books
9780930741815	Body Politics: The Female Image in Luba Art and the Sculpture of Alison Saar (Monograph)	'Mary Nooter Roberts', 'Alison Saar'	25	Paperback	UCLA Fowler Museum of Cultural History
9780930741815	Body Politics: The Female Image in Luba Art and the Sculpture of Alison Saar (Monograph)	'Mary Nooter Roberts', 'Alison Saar'	25	Paperback	UCLA Fowler Museum of Cultural History
9780936070681	Small Homes: The Right Size (The Shelter Library of Building Books)	Lloyd Kahn	28.95	Paperback	Shelter Publications
9780946719808	Can Rock & Roll Save The World?: An Illustrated History Of Music And Comics	Ian Shirley	24.95	Paperback	S A F Pub Ltd
9780946719808	Can Rock & Roll Save The World?: An Illustrated History Of Music And Comics	Ian Shirley	24.95	Paperback	S A F Pub Ltd
9780946719808	Can Rock & Roll Save The World?: An Illustrated History Of Music And Comics	Ian Shirley	24.95	Paperback	S A F Pub Ltd
9780981780580	Instructions for the Apocalypse	'Rod Sweet', 'Tim Williams'	24.95	Hardcover	Mark Batty Publisher
9780981780580	Instructions for the Apocalypse	'Rod Sweet', 'Tim Williams'	24.95	Hardcover	Mark Batty Publisher
9780981960050	Poster Boy: The War of Art	Poster Boy	18.95	Hardcover	Mark Batty Publisher
9780983988809	The Cannabis Gourmet Cookbook	Cheri Sicard	14.95	Paperback	Z Dog Media, llc
9780988550810	Building a Movement to End the New Jim Crow: an organizing guide	Daniel Hunter	7.99	Paperback	Hyrax Publishing
9780988550810	Building a Movement to End the New Jim Crow: an organizing guide	Daniel Hunter	7.99	Paperback	Hyrax Publishing
9780991885411	A is for Action: The ABC's of Taking Action	'Jeff Hoffart', 'Tosca Killoran'	14.99	Paperback	ED-ucation Publishing
9780996485234	Ethical Porn for Dicks: A Man’s Guide to Responsible Viewing Pleasure	David J. Ley	14.95	Paperback	ThreeL Media
9780997044461	Total Mood Killer	'merritt k', 'Niina Pollari'	11.5	Paperback	
9780997044478	the earthquake room	Davey Davis	15	Perfect Paperback	TigerBee Press
9780997979701	Margarito's Forest	Andy Carter	12.5	Paperback	Hard Ball Press
9780997979787	Jimmy's Carwash Adventure: La Aventura de Jaime En El Autolavado	Victor Narro	12.5	Paperback	Hard Ball Press
9781101903476	Black Earth: The Holocaust as History and Warning	Timothy Snyder	18	Paperback	Tim Duggan Books
9781101906187	The Far Away Brothers: Two Young Migrants and the Making of an American Life	Lauren Markham	27	Hardcover	Crown
9781101971062	Homegoing	Yaa Gyasi	16	Paperback	Vintage
9781101983829	Weaponized Lies: How to Think Critically in the Post-Truth Era	Daniel J. Levitin	16	Paperback	Dutton
9781250075161	Men: Notes from an Ongoing Investigation	Laura Kipnis	16	Paperback	Picador
9781250076229	Being Mortal: Medicine and What Matters in the End	Atul Gawande	16	Paperback	Picador
